Station Name,R (M2),Delta phi (M2),D (M2),R (K1),Delta phi (K1),D (K1)
Port Renfrew,1.0935805198716013,-10.589837236829879,0.15186414176998977,0.9890513212360561,-4.2533628853888956,0.033802109648464813
Sheringham Point,1.1026200795209522,-17.64166348917621,0.16460465137459307,0.96831058002383463,-4.1574502205645558,0.042801083797420876
Pedder Bay,0.85702036866903097,-26.099451223481537,0.15110860511369664,0.96480810736172151,-1.661641238016955,0.028387789054688008
Esquimalt,0.81184513552706794,-20.415126353005348,0.13603098900237318,0.96793218747170795,-0.34708693770539867,0.020972692247872019
Victoria,0.79997676303432308,-14.6688326491456,0.11323406756626186,1.0118938674109295,-1.1285518955863836,0.014489474109746539
Clover Point,0.74850098059905301,-14.365789476461941,0.13369691018163482,1.0006451126341187,-1.5500552627223669,0.017378398023721757
Finnerty Cove,0.80938147837533247,-4.616058930477152,0.091155239707575025,0.99895698808756117,-1.9112539795108887,0.023615368130049795
Fulford Harbour,0.80896064925533873,-1.1060730202351685,0.11164316252644753,0.9814755439678533,-0.23056547138588712,0.014268288356278119
Tumbo Channel,1.0325900432884974,1.7474551097964763,0.032650074271077509,1.0205280652366,1.1117017309064181,0.023018523552146057
Patos Island,1.0187582981603898,0.52194415118361803,0.014205579984156112,1.0175345418220219,-1.6371196968454456,0.02665173571967806
Whaler Bay,0.98748728775173855,-0.74575641722051245,0.01500874613078183,0.99559678889129255,-0.077540691977731058,0.0039009599352482311
Tsawwassen,0.9863753091035955,0.96291329464350994,0.017473603311270635,0.99551641343620967,0.36550696727874765,0.0064931824080672286
Sandheads,1.0047705028924554,-1.2113445214640919,0.018876619545297305,1.0162984864240048,-0.13753796683602104,0.013791386142854972
Point Grey,0.96226852462562418,-3.2881124175163663,0.06403695245237781,0.94322571805599842,-0.17111180757018474,0.051504579504745122
Point Atkinson,0.9904162176089164,-0.53136298794732895,0.012214289120204532,0.99676094606575061,0.14556872178150115,0.0035463186232140955
Gibsons Landing,0.96325455970101093,0.88022878111021186,0.037613532401025628,0.98468276379195463,1.5559991154007662,0.027029126423878846
Halfmoon Bay,0.99160312707773823,0.11173322824373599,0.0083082305457111115,0.99209308220240922,0.6850419233837215,0.012579351697123551
Irvines Landing,0.98339400941609911,-0.18666753220039567,0.01671434895007444,0.99321839468022699,0.28392794805120047,0.0073825834567875616
Powell River,0.98560290248612681,-1.9752415760266757,0.037388577382590542,0.97917244284564409,0.38717440076936782,0.019774662367755717
Lund,1.0000018209087105,-2.365855429861675,0.042197430639589043,1.0043916568685778,-0.69967616743559802,0.011559193461213476
Twin Islets,1.0031694653698358,-2.163093720235473,0.038436512572436438,0.98712547844986653,0.084761878135282132,0.011714168431284599
Campbell River,0.97054557743407199,0.49930806694349172,0.025311093976156534,1.0049043215620068,-1.0986226342358805,0.016782149536086408
Maude Island E,1.0993861164789913,-10.323410428209172,0.11856176479504758,0.99709787743990508,-5.1784354891461248,0.07320528550966568
Nymphe Cove,1.0035402422220991,-6.3863784374676698,0.068670164095860159,0.98542146953187115,-3.4008627211508724,0.046731555873869277
Seymour Narrows,0.60922097400574582,31.161451555079566,0.54221075463212387,1.1980829946011344,5.680006642373769,0.15627812699906204
Brown Bay,0.97489481310872705,-5.9986501306488549,0.099420976806947989,1.0631227030694079,-5.8693232676175739,0.083522159138954222
Chatham Point,1.0794799142859757,-5.9203076504608703,0.12058433159506435,1.0655197163012451,-9.4938635300790111,0.11966788117370286
Kelsey Bay,1.0001667793720659,-2.6502988069511844,0.054120074638652323,1.1184307267818336,-8.8405899313979432,0.11626270990550894
Yorke Island,0.99017145224303627,0.60390931554047711,0.016831607196797417,1.1538280806941978,-7.3768287931892473,0.11539024561403162
Mean Difference,0.046496844026738655,6.5426984806056616,0.084626656285717777,0.022370552227565031,2.3972817212566806,0.039396589270452427
RMS Difference,0.082991050822567497,10.496060017018143,0.13088988601477522,0.037251173989013807,3.631232364668858,0.056209988396235679
Mean Difference no North no PR,0.037925365248316877,5.9706110836419768,0.064113768958249426,0.0124981741710651,0.96023748124890207,0.019428668263815261
RMS Difference no North no PR,0.050883562625564677,9.9497705160651613,0.083113615311599304,0.016910513146755186,1.3627330017980526,0.022909308266009683
