Station Name,R (M2),Delta phi (M2),D (M2),R (K1),Delta phi (K1),D (K1)
Port Renfrew,1.2156082211234081,-8.8335294730015619,0.19431256912740061,1.0014002227632515,-5.8811579143160486,0.046514886051532506
Sheringham Point,1.2337773058256756,-15.910196808192893,0.18809651250696741,0.97539273648877933,-5.3484234393447991,0.052272132645177126
Pedder Bay,0.96496951116267615,-25.852412238278362,0.15078086541143865,0.96955232587624374,-2.2994359793842705,0.031277479284327538
Esquimalt,0.90308199748151974,-20.226261987004591,0.12754019726469365,0.96674464908030155,-1.6034847933999572,0.02775380354782131
Victoria,0.89139901375842789,-14.617558151001163,0.098333437899046944,1.0060266157066293,-1.8237869229544685,0.020370827504640702
Clover Point,0.83302715930815352,-14.211302165270013,0.11317506262805364,0.99502892668041387,-1.9587308733114241,0.02212332292519326
Finnerty Cove,0.88211597743113468,-3.6787866307705599,0.05918648684193091,0.98794375466347417,-2.3374294137800007,0.02994898841869691
Fulford Harbour,0.88502745943395855,0.16167960007912896,0.066931853179062792,0.97106967663188615,-0.89744208667218572,0.02469105895506182
Tumbo Channel,1.1375296312930667,3.5952090866091453,0.1110371188889817,1.008497812632833,1.4746688079630417,0.022065175644288733
Patos Island,1.1176679922375525,2.6351858075591963,0.08657543413793628,1.0097255321851255,-1.4220073571610783,0.021146531591023747
Whaler Bay,1.086917623734968,1.365052368797798,0.075390989860963403,0.98512952289321265,0.30234615295569256,0.013353700935862996
Tsawwassen,1.0814716523480119,2.9408658827660012,0.078989016357995101,0.98515457594945943,0.63873735229213935,0.015441838875349407
Sandheads,1.1066836940723401,0.69243863767426461,0.093364114535959289,1.0071887979368168,0.274691627060065,0.0072403675221614089
Point Grey,1.0604648271564274,-1.3054700784706696,0.061290418299494685,0.93373544067739034,0.51247332873890628,0.060544201011348775
Point Atkinson,1.0909488813645416,1.4999904284439829,0.087182800487921472,0.98390245127549969,0.53833292126461174,0.01603385349193465
Gibsons Landing,1.0604591751458257,2.896758472952591,0.075554835006225479,0.97439451576959746,1.9769488859397484,0.037155650103523813
Halfmoon Bay,1.0910120938795855,2.181674216703243,0.095746388876794972,0.98171483021654271,1.0320371506056176,0.022484894663239281
Irvines Landing,1.0825203548890705,1.7388896026156786,0.087294837772841805,0.98260071482094602,0.59453096585542653,0.01778673498724001
Powell River,1.0861057434695953,-0.074457021649934063,0.086719208212104604,0.96960336561275129,0.72190520939949465,0.02967927629599711
Lund,1.101598585810267,-0.48435647200417264,0.10422895137299414,0.99369913502570284,-0.43364600734219039,0.0087385875569397399
Twin Islets,1.1061218051367825,-0.27484619608710403,0.10762280181851948,0.97692945504900219,0.41870743230157359,0.021854039253951477
Campbell River,1.0923241325325268,2.7973008652676086,0.087024363231629959,0.99258903362183348,-0.50510664878538591,0.0097221498217167687
Maude Island E,1.2729000131615107,-6.3870410272824305,0.16705549904690484,0.9833723772562416,-4.3123864327333763,0.062000549045610538
Nymphe Cove,1.1512469777190106,-0.55518022413480139,0.093236391088869178,0.98613040641614946,-3.4305128435561301,0.047004411964024169
Seymour Narrows,0.71193608351952997,34.948859636176849,0.55141064828519915,1.1644656077129731,7.7678942165564422,0.15227118387333702
Brown Bay,1.0647803827618305,0.7953629040607666,0.062032720093587547,1.0549711144784766,-5.6600555041256371,0.078331703297168834
Chatham Point,1.1575702421468801,1.2415722714874846,0.14383494167571947,1.0667601717605166,-9.4603318540508781,0.11965443897816798
Kelsey Bay,1.0429175392550984,3.8459029677884473,0.094611750745771328,1.1182428101184099,-9.0701085957281862,0.1181737229938883
Yorke Island,1.0315962025020027,7.1121668521847141,0.1521092771985213,1.1532173331245392,-7.6619932974716392,0.11713710844896404
Mean Difference,0.086250882436919446,6.3055278646315571,0.12071274109839759,0.024068344589224962,2.7710108281051866,0.043199055851316906
RMS Difference,0.098775046091494345,10.548757465291752,0.14991231594258519,0.035521882523767853,3.9369469905222472,0.057383310194110984
Mean Difference no North,0.075514038426149913,6.2451037564922469,0.10208655493344036,0.014908692043484181,1.6036108594870584,0.02633116560056804
RMS Difference no North,0.081191356198994313,9.7186380382296438,0.10846705319454882,0.019500851440838296,2.1891111659390274,0.02961519659941432
